CALM1,JAK/STAT
GCH1,JAK/STAT
GCH1,Toll-like receptor
NOS3,Toll-like receptor
IL17F,JAK/STAT
IL17A,JAK/STAT
ENO2,Toll-like receptor
FLII,Innate immune pathways
IL17A,Innate immune pathways
FYCO1,Innate immune pathways
IL17F,Innate immune pathways
WDFY3,JAK/STAT
PUF60,JAK/STAT
EMG1,JAK/STAT
FYCO1,JAK/STAT
GGA1,JAK/STAT
NSFL1C,JAK/STAT
MX1,JAK/STAT
UBC,JAK/STAT
EPN2,JAK/STAT
RAD18,JAK/STAT
UBAP1,Receptor tyrosine kinase
TNIP1,Receptor tyrosine kinase
UBL7,Receptor tyrosine kinase
UBXN1,Receptor tyrosine kinase
USP5,Receptor tyrosine kinase
UBC,Receptor tyrosine kinase
ZFAND6,Receptor tyrosine kinase
CALCOCO2,Receptor tyrosine kinase
N4BP1,Receptor tyrosine kinase
RIOK3,Receptor tyrosine kinase
UBFD1,Receptor tyrosine kinase
UBC,Innate immune pathways
TTC3,Toll-like receptor
SPRED2,JAK/STAT
TJP1,Innate immune pathways
LGALS1,JAK/STAT
LGALS3BP,JAK/STAT
CD9,JAK/STAT
ITGB4,JAK/STAT
LGALS3,Receptor tyrosine kinase
RAD23A,Receptor tyrosine kinase
NLRC5,Receptor tyrosine kinase
NLGN1,Receptor tyrosine kinase
CFTR,Receptor tyrosine kinase
SLC9A3R2,Receptor tyrosine kinase
LGALS1,Receptor tyrosine kinase
GOPC,Receptor tyrosine kinase
SSTR5,Receptor tyrosine kinase
ITGB4,Receptor tyrosine kinase
CD46,Receptor tyrosine kinase
CFI,Receptor tyrosine kinase
TRAF3IP2,Innate immune pathways
TRAF3IP2,JAK/STAT
CFI,JAK/STAT
ATP5F1A,JAK/STAT
HNRNPA2B1,JAK/STAT
GOLGA3,Innate immune pathways
LGALS3,Innate immune pathways
ADRB1,Innate immune pathways
SPI1,Innate immune pathways
CD248,Toll-like receptor
SREBF2,Toll-like receptor
TRAF3IP2,Toll-like receptor
NPC1L1,Toll-like receptor
LGALS3,Toll-like receptor
IL18BP,Toll-like receptor
IL37,Toll-like receptor
RB1CC1,Toll-like receptor
ITIH4,Innate immune pathways
HPX,Innate immune pathways
APOA1,Innate immune pathways
APOB,Innate immune pathways
LGALS9,Innate immune pathways
FLOT2,Innate immune pathways
PTGES3,Receptor tyrosine kinase
AIMP1,Receptor tyrosine kinase
ARHGDIA,Receptor tyrosine kinase
SELPLG,Receptor tyrosine kinase
ITGA5,Receptor tyrosine kinase
ITGA3,Receptor tyrosine kinase
RUNX2,Receptor tyrosine kinase
ITGAM,Receptor tyrosine kinase
IL33,JAK/STAT
NFYA,Receptor tyrosine kinase
CSPG4,Receptor tyrosine kinase
GAB1,Receptor tyrosine kinase
APP,Innate immune pathways
ARHGEF7,Innate immune pathways
CSPG4,Innate immune pathways
LGALS1,Innate immune pathways
RPSA,Innate immune pathways
DAP,Innate immune pathways
PTPRE,Innate immune pathways
TEK,Receptor tyrosine kinase
LYZ,Receptor tyrosine kinase
RUNX1T1,Innate immune pathways
LRRFIP1,Innate immune pathways
PRDM1,Innate immune pathways
BTN3A3,Innate immune pathways
COL1A1,Innate immune pathways
SP110,Innate immune pathways
ITGB7,Innate immune pathways
IRS4,Receptor tyrosine kinase
PSMB8,Receptor tyrosine kinase
RALY,Toll-like receptor
TSLP,JAK/STAT
SPC25,JAK/STAT
LMO2,JAK/STAT
NFIX,Toll-like receptor
TRIM44,Toll-like receptor
SP100,Toll-like receptor
SMAD2,Hedgehog
FOXP1,Hedgehog
NR3C1,Hedgehog
TRIM44,Hedgehog
ZSCAN2,Hedgehog
FANCF,Hedgehog
NFIX,Hedgehog
IRF1,Hedgehog
IL20RB,JAK/STAT
PRDM1,JAK/STAT
SH3PXD2A,JAK/STAT
ELN,JAK/STAT
NID2,JAK/STAT
ELANE,JAK/STAT
TP63,JAK/STAT
SPRY3,JAK/STAT
LGALS2,JAK/STAT
IL26,JAK/STAT
CDKN1B,JAK/STAT
PRKAB1,JAK/STAT
PHLPP1,Innate immune pathways
USP4,Innate immune pathways
VAPA,Innate immune pathways
USP15,Innate immune pathways
WRNIP1,Innate immune pathways
USP7,Innate immune pathways
USP11,Innate immune pathways
CAT,Innate immune pathways
BAP1,Innate immune pathways
FOXK1,Innate immune pathways
BAP1,Receptor tyrosine kinase
CD274,Receptor tyrosine kinase
PDCD1LG2,Receptor tyrosine kinase
TECPR1,Innate immune pathways
E2F4,Receptor tyrosine kinase
DRAM1,Receptor tyrosine kinase
IL21R,JAK/STAT
SUZ12,JAK/STAT
RBL1,JAK/STAT
RBL2,JAK/STAT
BTLA,JAK/STAT
TOMM70,JAK/STAT
MYSM1,JAK/STAT
HNRNPH1,JAK/STAT
EEF1A1,Receptor tyrosine kinase
TUBB,Receptor tyrosine kinase
STK38,Receptor tyrosine kinase
CLTC,Innate immune pathways
ATG16L1,Innate immune pathways
HSPA1A,Receptor tyrosine kinase
RBM10,Receptor tyrosine kinase
HIST1H1B,Receptor tyrosine kinase
HIST1H1B,JAK/STAT
TCF4,JAK/STAT
KLK3,JAK/STAT
KIF11,JAK/STAT
SMAD2,T-cell receptor
SMAD3,T-cell receptor
LGALS1,T-cell receptor
SMAD4,T-cell receptor
SMAD7,T-cell receptor
DBNL,JAK/STAT
ENO2,JAK/STAT
PSME1,JAK/STAT
PSME2,JAK/STAT
PRMT5,JAK/STAT
SOD1,JAK/STAT
TUBA3C,JAK/STAT
TUBA8,JAK/STAT
TUBB6,JAK/STAT
CFL2,JAK/STAT
ATG7,JAK/STAT
TTR,JAK/STAT
IL22,JAK/STAT
ZFYVE16,JAK/STAT
CDKN2B,Innate immune pathways
ELAC2,Receptor tyrosine kinase
KLF5,JAK/STAT
DDX3Y,JAK/STAT
RPL4,Receptor tyrosine kinase
PSPC1,Receptor tyrosine kinase
SLC9A3R2,JAK/STAT
DYRK1A,JAK/STAT
SQOR,JAK/STAT
DPEP1,JAK/STAT
MCRS1,JAK/STAT
GCC1,JAK/STAT
RPL3,JAK/STAT
PLK4,JAK/STAT
PKN1,JAK/STAT
KRT81,JAK/STAT
USHBP1,JAK/STAT
RABGEF1,JAK/STAT
C19ORF25,JAK/STAT
STAC3,JAK/STAT
STX4,JAK/STAT
ALX1,JAK/STAT
MVK,JAK/STAT
KIF1BP,JAK/STAT
SH2D4A,JAK/STAT
LNX1,JAK/STAT
RBPMS,JAK/STAT
DPY30,JAK/STAT
TRIM39,JAK/STAT
LCMT1,JAK/STAT
TRIP13,JAK/STAT
PLOD3,JAK/STAT
MDFI,JAK/STAT
NMI,JAK/STAT
TFG,JAK/STAT
WWP1,JAK/STAT
CCDC130,Innate immune pathways
PTS,Innate immune pathways
BORCS8-MEF2B,Innate immune pathways
TCEA2,Innate immune pathways
TCEANC,Innate immune pathways
TSC22D4,Innate immune pathways
DVL3,Receptor tyrosine kinase
PGLS,Receptor tyrosine kinase
ARR3,Receptor tyrosine kinase
TUBA3C,Receptor tyrosine kinase
KRT6A,Receptor tyrosine kinase
IQUB,Receptor tyrosine kinase
CPSF6,Receptor tyrosine kinase
PCBD1,Receptor tyrosine kinase
COPS4,Receptor tyrosine kinase
MAGEB18,Receptor tyrosine kinase
KRT17,Receptor tyrosine kinase
DVL2,WNT/Wingless
USHBP1,WNT/Wingless
PLSCR1,WNT/Wingless
UBE2D4,WNT/Wingless
LDOC1,WNT/Wingless
IFT20,WNT/Wingless
STMN2,Hedgehog
KCTD17,Hedgehog
RCN3,Hedgehog
USHBP1,Hedgehog
ZBTB25,Hedgehog
DRG1,Hedgehog
AIMP2,Hedgehog
CFL2,Hedgehog
MAP3K7CL,Hedgehog
LNX1,Hedgehog
ACTB,Hedgehog
TMEM11,Hedgehog
HACL1,Hedgehog
AP2B1,Hedgehog
EFEMP2,Hedgehog
CHAC1,Hedgehog
BET1,Hedgehog
PRC1,WNT/Wingless
RAD23A,WNT/Wingless
KRT15,WNT/Wingless
PPFIA1,WNT/Wingless
RBMX,Toll-like receptor
FREM1,JAK/STAT
EWSR1,JAK/STAT
SIX1,JAK/STAT
KRT15,JAK/STAT
ZFP36L1,JAK/STAT
KCNRG,JAK/STAT
NOL3,JAK/STAT
BEGAIN,JAK/STAT
MRI1,JAK/STAT
CLUAP1,JAK/STAT
CHCHD3,JAK/STAT
RILPL2,JAK/STAT
PEF1,JAK/STAT
EHMT2,JAK/STAT
HMG20A,JAK/STAT
USP5,JAK/STAT
CACTIN,Toll-like receptor
PDPN,Toll-like receptor
APIP,Toll-like receptor
LGALS1,Toll-like receptor
CD44,Toll-like receptor
ITGAL,Toll-like receptor
NECAB2,Toll-like receptor
LGALS8,Toll-like receptor
MMP9,Toll-like receptor
SMAD3,Toll-like receptor
LGALS13,JAK/STAT
ANXA2,JAK/STAT
ACTB,Innate immune pathways
STAB1,Toll-like receptor
MMP3,TGF
LGALS13,Toll-like receptor
CCR8,Innate immune pathways
APOBEC3F,Receptor tyrosine kinase
ALOX5,Receptor tyrosine kinase
ALOX5AP,Receptor tyrosine kinase
COTL1,Receptor tyrosine kinase
CASP6,Hedgehog
CEACAM1,Hedgehog
UBA2,Hedgehog
ITGAX,Hedgehog
ITGAM,Hedgehog
MBL2,Hedgehog
VIM,Hedgehog
MYH9,Hedgehog
CEBPE,Hedgehog
TSGA10,Hedgehog
MYL6,Hedgehog
TUBA3C,Hedgehog
PLEC,Hedgehog
PTX3,Hedgehog
ALOX5AP,Hedgehog
TYROBP,Hedgehog
HCST,Hedgehog
FOXM1,Hedgehog
ITGA9,JAK/STAT
ITGAX,Toll-like receptor
ADGRE1,Toll-like receptor
KLRC2,JAK/STAT
PKD1,JAK/STAT
GABPA,JAK/STAT
ITGB2,JAK/STAT
CX3CR1,Innate immune pathways
ITGB2,Receptor tyrosine kinase
ITGB7,Receptor tyrosine kinase
PKD1,Receptor tyrosine kinase
ITGAD,Receptor tyrosine kinase
ITGB5,Receptor tyrosine kinase
EED,Receptor tyrosine kinase
ITGAE,Receptor tyrosine kinase
ITGA7,Receptor tyrosine kinase
FHL2,Receptor tyrosine kinase
REV1,Receptor tyrosine kinase
SIGIRR,Receptor tyrosine kinase
PDE4A,Innate immune pathways
TRIM23,Toll-like receptor
UBE2V2,Toll-like receptor
CCDC88A,Innate immune pathways
GPSM1,Innate immune pathways
ACKR4,Innate immune pathways
CCL25,Innate immune pathways
LEP,JAK/STAT
FHL2,JAK/STAT
ITGAM,JAK/STAT
CCL13,Innate immune pathways
LRRFIP2,Toll-like receptor
C3,Innate immune pathways
NR1H2,JAK/STAT
IKZF3,Innate immune pathways
STK39,Receptor tyrosine kinase
TRAF5,Toll-like receptor
CAMLG,Innate immune pathways
TNFRSF17,Receptor tyrosine kinase
CAMLG,Toll-like receptor
SETD6,Toll-like receptor
CCL7,Innate immune pathways
HLA-DMA,Receptor tyrosine kinase
ZC3HAV1,Receptor tyrosine kinase
HBA1,Innate immune pathways
CD22,Innate immune pathways
PCM1,JAK/STAT
ATAD2,JAK/STAT
EGR1,Toll-like receptor
METTL7B,Toll-like receptor
ARL4A,Toll-like receptor
RAPGEF6,Toll-like receptor
ABHD2,Toll-like receptor
H2AFV,Toll-like receptor
NAB2,Toll-like receptor
UBP1,Toll-like receptor
CDCA2,Toll-like receptor
PPP1R35,Toll-like receptor
KIF15,Toll-like receptor
KIF20A,Toll-like receptor
TAF6,Toll-like receptor
TM2D2,Toll-like receptor
QRICH1,Toll-like receptor
HMGCS1,Toll-like receptor
CYP51A1,Toll-like receptor
CDKN3,Toll-like receptor
AFF1,Toll-like receptor
TMEM97,Toll-like receptor
CALR,Toll-like receptor
CDK4,Toll-like receptor
CDK6,Toll-like receptor
SARNP,Toll-like receptor
DMTF1,Toll-like receptor
BAALC,Toll-like receptor
GABPA,Toll-like receptor
HBP1,Receptor tyrosine kinase
IMPDH2,Receptor tyrosine kinase
MRTFA,Receptor tyrosine kinase
KMT2E,Receptor tyrosine kinase
RAD51,Toll-like receptor
SMPD1,Toll-like receptor
SMARCB1,Toll-like receptor
SOD1,Toll-like receptor
EGR1,Hedgehog
TPT1,Toll-like receptor
YWHAH,Innate immune pathways
PAK6,Innate immune pathways
BLK,Innate immune pathways
PSD3,Innate immune pathways
BMP4,Innate immune pathways
MAX,Receptor tyrosine kinase
ELF2,Receptor tyrosine kinase
DYRK2,Receptor tyrosine kinase
IFITM2,Receptor tyrosine kinase
TOMM22,Receptor tyrosine kinase
ABCC12,Receptor tyrosine kinase
MAP4,WNT/Wingless
EGR1,WNT/Wingless
AGXT2,WNT/Wingless
MUC16,WNT/Wingless
BAZ2A,WNT/Wingless
CDK8,WNT/Wingless
ANP32D,Innate immune pathways
APBA2,Innate immune pathways
ZNF410,Innate immune pathways
AKAP9,Innate immune pathways
ERAP1,Innate immune pathways
APOL4,Innate immune pathways
PDE6B,Innate immune pathways
BCL2L14,Innate immune pathways
PTPRO,Innate immune pathways
STAP1,Innate immune pathways
BMF,Innate immune pathways
ALKBH1,Innate immune pathways
TMEM74B,Innate immune pathways
CSTB,Innate immune pathways
CCKBR,Innate immune pathways
CDH3,Innate immune pathways
HERC5,Innate immune pathways
CGREF1,Innate immune pathways
CHD1,Innate immune pathways
CLDN3,Innate immune pathways
CHRNA2,Innate immune pathways
CMA1,Innate immune pathways
CPNE6,Innate immune pathways
GTPBP4,Innate immune pathways
CRYM,Innate immune pathways
CTRL,Innate immune pathways
CYP4F11,Innate immune pathways
C1GALT1,Innate immune pathways
TMEM98,Innate immune pathways
CHMP2B,Innate immune pathways
DMRT1,Innate immune pathways
DYNC1I1,Innate immune pathways
DNMT3A,Innate immune pathways
ART4,Innate immune pathways
FAH,Innate immune pathways
ZCWPW1,Innate immune pathways
YJU2,Innate immune pathways
PGM2,Innate immune pathways
ZDHHC13,Innate immune pathways
EFCAB6,Innate immune pathways
FOSL2,Innate immune pathways
DPY19L2,Innate immune pathways
KDSR,Innate immune pathways
GDAP1,Innate immune pathways
KISS1R,Innate immune pathways
NPBWR1,Innate immune pathways
GSDMB,Innate immune pathways
MCHR1,Innate immune pathways
HADHA,Innate immune pathways
HDAC9,Innate immune pathways
HOXA2,Innate immune pathways
HTN3,Innate immune pathways
CSF3,JAK/STAT
EGR1,JAK/STAT
ISL2,JAK/STAT
ITPK1,JAK/STAT
KHSRP,JAK/STAT
EMC2,JAK/STAT
ZNF536,JAK/STAT
MAGI2,JAK/STAT
HSD17B2,JAK/STAT
HSF4,JAK/STAT
KCNK3,JAK/STAT
KRT85,JAK/STAT
KRTAP12-1,JAK/STAT
KRT86,JAK/STAT
EGR1,TGF
LIMK1,Receptor tyrosine kinase
ANKRD7,Receptor tyrosine kinase
TRAPPC9,Toll-like receptor
MVP,Toll-like receptor
NDUFB9,Toll-like receptor
NFIC,Toll-like receptor
MGARP,Toll-like receptor
VPS35,Toll-like receptor
PENK,JAK/STAT
PNMA1,JAK/STAT
POU4F1,JAK/STAT
PRKCSH,JAK/STAT
PRTN3,JAK/STAT
PRKX,Receptor tyrosine kinase
RGS11,Receptor tyrosine kinase
POLR3E,JAK/STAT
RUNDC3B,JAK/STAT
ELOF1,JAK/STAT
SENP1,JAK/STAT
SLC18A1,JAK/STAT
SLC24A1,JAK/STAT
SLC45A2,JAK/STAT
SLC6A12,JAK/STAT
SLC15A1,JAK/STAT
SLC6A6,JAK/STAT
SORD,JAK/STAT
SNX25,JAK/STAT
SOX11,JAK/STAT
KANK2,JAK/STAT
SERPINB13,JAK/STAT
SEMA3B,JAK/STAT
PRKACA,Hedgehog
STC1,Hedgehog
PPP2CA,Hedgehog
TNP2,Hedgehog
TRPV5,Innate immune pathways
RNF139,Innate immune pathways
ZNF207,Innate immune pathways
ZNF74,Innate immune pathways
KLF11,Innate immune pathways
ZNF146,Innate immune pathways
TM9SF2,Innate immune pathways
MCM7,Innate immune pathways
LRRC29,JAK/STAT
EVL,JAK/STAT
WT1,JAK/STAT
ABLIM2,JAK/STAT
PPIL2,JAK/STAT
MOAP1,JAK/STAT
GLYCTK,JAK/STAT
CDH16,JAK/STAT
TBCA,JAK/STAT
NR4A1,Receptor tyrosine kinase
TCF7,Receptor tyrosine kinase
REST,Receptor tyrosine kinase
KLF10,Receptor tyrosine kinase
KLF2,Receptor tyrosine kinase
PBX4,Receptor tyrosine kinase
SOX5,Receptor tyrosine kinase
PAX6,Receptor tyrosine kinase
E2F5,Receptor tyrosine kinase
KLF5,WNT/Wingless
MSR1,WNT/Wingless
ARL4A,WNT/Wingless
ABHD2,WNT/Wingless
RPL10,Innate immune pathways
INPP5D,Receptor tyrosine kinase
CSNK2B,Receptor tyrosine kinase
HCLS1,Receptor tyrosine kinase
NMT1,Innate immune pathways
CDK4,Innate immune pathways
CD72,Innate immune pathways
ELF2,Innate immune pathways
PLAUR,Innate immune pathways
PPP1R8,Innate immune pathways
POU2F1,JAK/STAT
POU2F2,JAK/STAT
ETV7,JAK/STAT
MUC1,JAK/STAT
LYAR,Receptor tyrosine kinase
KRT85,Receptor tyrosine kinase
ELOVL1,Receptor tyrosine kinase
CAPZA2,Receptor tyrosine kinase
KRT82,Receptor tyrosine kinase
KRT36,Receptor tyrosine kinase
ELOF1,Receptor tyrosine kinase
CAPZA1,Receptor tyrosine kinase
CAPZB,Toll-like receptor
RNF216,Innate immune pathways
VRK3,Innate immune pathways
TBX21,Innate immune pathways
PPHLN1,Receptor tyrosine kinase
ATG16L2,Receptor tyrosine kinase
TLR9,Toll-like receptor
TECPR1,Toll-like receptor
KRT31,Toll-like receptor
WIPI2,Toll-like receptor
ACTR3B,Toll-like receptor
GATA4,Toll-like receptor
PLA2G6,JAK/STAT
ACTG1,Innate immune pathways
VIM,Innate immune pathways
PLA2G6,Innate immune pathways
MYBL2,Innate immune pathways
NCF2,Innate immune pathways
PTGS2,Innate immune pathways
PLA2G4A,Receptor tyrosine kinase
ANXA1,Receptor tyrosine kinase
ALOX12,Receptor tyrosine kinase
S100A10,Receptor tyrosine kinase
NFAT5,Receptor tyrosine kinase
ANXA5,Receptor tyrosine kinase
NFAT5,JAK/STAT
ERC1,Receptor tyrosine kinase
DEFB4A,Receptor tyrosine kinase
CYP3A7,Receptor tyrosine kinase
SLC5A3,Receptor tyrosine kinase
NFAT5,Innate immune pathways
NLRX1,Innate immune pathways
RARRES2,Innate immune pathways
RARRES2,Toll-like receptor
NFATC4,Toll-like receptor
PCNA,Toll-like receptor
PRDM5,Toll-like receptor
ZSCAN22,Toll-like receptor
ZXDC,Toll-like receptor
NFATC3,Receptor tyrosine kinase
SNRPD1,Receptor tyrosine kinase
HMGB2,Receptor tyrosine kinase
PCBP1,Receptor tyrosine kinase
CD81,Receptor tyrosine kinase
EPB42,Receptor tyrosine kinase
SYTL1,Receptor tyrosine kinase
TIMM50,Receptor tyrosine kinase
SDHB,Receptor tyrosine kinase
TTN,Receptor tyrosine kinase
IPO8,Receptor tyrosine kinase
CSF1R,Receptor tyrosine kinase
FBN2,Toll-like receptor
GFI1,Toll-like receptor
AZU1,Toll-like receptor
RPS20,Toll-like receptor
EIF3D,Toll-like receptor
KIR3DL1,Toll-like receptor
SVIL,Innate immune pathways
KIR2DL1,Innate immune pathways
HLA-B,Innate immune pathways
HLA-C,Innate immune pathways
KIR2DL4,JAK/STAT
KLRC3,JAK/STAT
ETS2,T-cell receptor
EHMT2,Receptor tyrosine kinase
LASP1,Receptor tyrosine kinase
ADRB2,Receptor tyrosine kinase
EFNA2,Receptor tyrosine kinase
TYROBP,Notch
KIR2DL4,Notch
B2M,Notch
HDAC1,Notch
FCER1A,Notch
RUNX3,Notch
NCR1,Notch
NRF1,JAK/STAT
USF2,Innate immune pathways
CD44,Notch
NDRG1,Notch
SS18,Receptor tyrosine kinase
HSPA14,Receptor tyrosine kinase
TNFSF11,Receptor tyrosine kinase
STAM,JAK/STAT
FTH1,JAK/STAT
LYL1,JAK/STAT
CACNA2D3,JAK/STAT
DBR1,JAK/STAT
PPIA,JAK/STAT
DCC,JAK/STAT
PLEC,JAK/STAT
NKAPD1,JAK/STAT
GMFB,JAK/STAT
LIAS,JAK/STAT
PLIN3,JAK/STAT
MRPL27,JAK/STAT
PCSK1N,JAK/STAT
MRTFA,JAK/STAT
PLCB1,Innate immune pathways
PTTG1,Innate immune pathways
TRH,Innate immune pathways
KAT8,Innate immune pathways
PIH1D2,Innate immune pathways
ME3,Innate immune pathways
RPL9,Innate immune pathways
HOXD4,Innate immune pathways
SLU7,Innate immune pathways
BCKDK,Innate immune pathways
ERAS,Innate immune pathways
RFX2,Innate immune pathways
LYL1,Innate immune pathways
HOXD3,Innate immune pathways
DCC,Innate immune pathways
GMFB,Innate immune pathways
LIAS,Innate immune pathways
HOXD13,Innate immune pathways
ZNF665,Innate immune pathways
PRDM8,Innate immune pathways
MRTFA,Innate immune pathways
PLIN3,Innate immune pathways
SKAP1,Innate immune pathways
FYB1,Toll-like receptor
LYL1,Toll-like receptor
NPM1,Innate immune pathways
KTN1,Innate immune pathways
MOGS,Innate immune pathways
HADHA,Receptor tyrosine kinase
C2CD6,Innate immune pathways
IL1RAPL1,Innate immune pathways
BMS1,Innate immune pathways
ZNF677,Innate immune pathways
CSMD3,Innate immune pathways
LRPAP1,Innate immune pathways
COL14A1,Innate immune pathways
SETD9,Innate immune pathways
CRTC3,Innate immune pathways
HTT,Innate immune pathways
DLX6,Innate immune pathways
BRIP1,Innate immune pathways
FAM227B,Innate immune pathways
DLD,Innate immune pathways
DHTKD1,Innate immune pathways
MYRIP,Innate immune pathways
GREB1L,Innate immune pathways
HIST1H2BC,Innate immune pathways
ADAMTS10,Innate immune pathways
ZRANB3,Innate immune pathways
MSL3,Innate immune pathways
MAPKBP1,Innate immune pathways
LGI2,Innate immune pathways
INTS2,Innate immune pathways
MEIS1,Innate immune pathways
ZNF524,Innate immune pathways
CIDEC,Innate immune pathways
IRX1,Innate immune pathways
SEC61A2,Innate immune pathways
ZIC5,Innate immune pathways
DLX5,TGF
DTWD1,TGF
CREB1,TGF
ADRB3,TGF
LYL1,TGF
C18ORF54,TGF
MIER3,TGF
MMP25,TGF
ZNF425,TGF
R3HDM1,TGF
CCDC149,TGF
NTRK3,TGF
PDCD6IP,TGF
CRELD2,JAK/STAT
FBXO4,JAK/STAT
FLOT1,Innate immune pathways
ITGAL,Innate immune pathways
NKX2-8,Toll-like receptor
ARHGEF10,Toll-like receptor
CREM,JAK/STAT
KBTBD11,JAK/STAT
LYL1,Notch
FGG,Notch
F2,Notch
SSRP1,Notch
SUPT16H,Notch
CDK5R1,Notch
FOLH1,JAK/STAT
EGR4,JAK/STAT
YWHAZ,JAK/STAT
DYRK1B,JAK/STAT
CACNA1H,Receptor tyrosine kinase
CACNA1I,Receptor tyrosine kinase
EGR4,Receptor tyrosine kinase
ACKR4,Toll-like receptor
CXCR5,Innate immune pathways
RUNX1,Receptor tyrosine kinase
SMARCA4,Receptor tyrosine kinase
SMARCB1,Receptor tyrosine kinase
RARA,Receptor tyrosine kinase
SMARCB1,Innate immune pathways
RUNX1,Innate immune pathways
CX3CL1,Innate immune pathways
MZF1,Innate immune pathways
CEBPE,Innate immune pathways
MS4A2,Innate immune pathways
NR0B2,Innate immune pathways
HOXB4,JAK/STAT
USF2,Toll-like receptor
MITF,Receptor tyrosine kinase
CEBPE,JAK/STAT
PRF1,JAK/STAT
CXCR1,Innate immune pathways
GTF3A,Innate immune pathways
BRF1,Innate immune pathways
ST13,Innate immune pathways
CCNA2,JAK/STAT
TIMELESS,Toll-like receptor
PDK4,Toll-like receptor
LAPTM4B,Toll-like receptor
ADAMTS9,Toll-like receptor
CBS,Toll-like receptor
PA2G4,Toll-like receptor
CCNE1,Toll-like receptor
RECQL4,JAK/STAT
RASSF1,JAK/STAT
ZMYND10,JAK/STAT
ZMYND10,Receptor tyrosine kinase
SNX1,Receptor tyrosine kinase
APOB,Receptor tyrosine kinase
CHRM5,Receptor tyrosine kinase
OXTR,Receptor tyrosine kinase
CHRM1,Receptor tyrosine kinase
GPRASP1,Receptor tyrosine kinase
F2R,Receptor tyrosine kinase
TAC1,Receptor tyrosine kinase
MLNR,Receptor tyrosine kinase
F2RL1,Receptor tyrosine kinase
GRN,JAK/STAT
CALM1,Receptor tyrosine kinase
TAC3,Receptor tyrosine kinase
VCAM1,Receptor tyrosine kinase
SLC3A2,Receptor tyrosine kinase
CEBPE,Receptor tyrosine kinase
SLC7A6,Receptor tyrosine kinase
ICAM1,Receptor tyrosine kinase
LTF,Receptor tyrosine kinase
NFYA,JAK/STAT
NR3C1,JAK/STAT
IFIT3,Toll-like receptor
NCOA6,Toll-like receptor
EPHX1,Innate immune pathways
NFYA,Innate immune pathways
PHF8,T-cell receptor
CDC25A,T-cell receptor
E2F1,T-cell receptor
CCNE1,T-cell receptor
RBL1,T-cell receptor
SETD1A,T-cell receptor
SUZ12,T-cell receptor
CTNNA1,T-cell receptor
EZH2,T-cell receptor
PDIA2,T-cell receptor
VDR,T-cell receptor
TRIB3,T-cell receptor
SMARCA2,T-cell receptor
CEBPB,T-cell receptor
CEBPG,Receptor tyrosine kinase
PRG2,Receptor tyrosine kinase
SETD1A,Receptor tyrosine kinase
YBX3,Receptor tyrosine kinase
INHBE,Receptor tyrosine kinase
CEBPB,Receptor tyrosine kinase
HOMER3,Receptor tyrosine kinase
CEBPB,Notch
RBPJ,Receptor tyrosine kinase
ASNS,Receptor tyrosine kinase
NR3C1,Receptor tyrosine kinase
CSH1,Receptor tyrosine kinase
HDAC4,JAK/STAT
ALB,JAK/STAT
CEBPB,JAK/STAT
CYP3A4,JAK/STAT
AGER,Innate immune pathways
EZH2,Toll-like receptor
NR2F2,Toll-like receptor
SUZ12,Toll-like receptor
DNMT3A,Toll-like receptor
AGER,Toll-like receptor
DNMT3B,Toll-like receptor
AGER,JAK/STAT
CYP19A1,JAK/STAT
CEBPG,JAK/STAT
CSF1R,JAK/STAT
THRB,JAK/STAT
SLC19A1,JAK/STAT
GABPB1,JAK/STAT
LAG3,Receptor tyrosine kinase
NFYB,Receptor tyrosine kinase
CEBPZ,Receptor tyrosine kinase
RBPJ,T-cell receptor
NFYA,T-cell receptor
HBZ,T-cell receptor
NFYC,T-cell receptor
NFIX,T-cell receptor
NFYB,JAK/STAT
GUCY1B1,JAK/STAT
SERPINA1,JAK/STAT
PCNA,JAK/STAT
SERPINA3,JAK/STAT
JAG1,JAK/STAT
SOX2,JAK/STAT
CCR4,Innate immune pathways
TMBIM6,Innate immune pathways
TOP2A,Innate immune pathways
PTX3,Innate immune pathways
LDLR,Innate immune pathways
MAFB,Innate immune pathways
PGRMC1,JAK/STAT
CDH12,JAK/STAT
CTNNAL1,JAK/STAT
TMBIM6,JAK/STAT
TOP2A,JAK/STAT
PPARA,JAK/STAT
ELF1,TGF
SOSTDC1,TGF
CEBPZ,TGF
TNFSF10,TGF
TRPM2,TGF
CCR10,Innate immune pathways
